program_id,source,source_service,title,category,district,venue,address,lat,lng,age_min,age_max,age_label,target_text,date_start,date_end,time_text,fee,fee_type,indoor_outdoor,reservation_status_raw,reservation_status_norm,availability_group,available_now,is_full_or_closed,date_match_level,source_url,detail_url,rule_summary,cancel_rule,no_show_rule,family_fit,preparation_note,data_confidence,availability_confidence,recommendation_reason,caution_note,last_api_update,id,week,status,status_label,reservation_required
SAMPLE-0028,서울형 키즈카페,sample_fallback,어린이 생태 관찰 교실,자연,용산구,용산구 아이맘센터,서울특별시 용산구 샘플로 127,37.52977776407425,126.98666673291054,4,12,4-12세,4-12세 어린이 및 보호자,2026-07-10,2026-07-10,상시,0,무료,실내,마감임박,closing_soon,마감 임박,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0028,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0028,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0028,28,마감 임박,마감 임박,True
SAMPLE-0029,구립도서관,sample_fallback,무대 뒤 예술 체험,공연,성동구,성동구 작은도서관,서울특별시 성동구 샘플로 128,37.56164914649264,127.0460696478674,4,6,4-6세,4-6세 어린이 및 보호자,2026-04-30,2026-04-30,10:00-11:30,3000,저비용,실외,접수예정,soon_open,접수 예정,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0029,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0029,18,접수 예정,접수 예정,False
SAMPLE-0030,박물관·미술관,sample_fallback,창의 놀이랩,놀이,광진구,광진구 구립미술관,서울특별시 광진구 샘플로 129,37.53330501330584,127.08810967012755,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-02,2026-05-02,10:00-12:00,12000,유료,혼합,접수마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0030,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0030,18,예약 마감,예약 마감,False
SAMPLE-0031,공공서비스예약,sample_fallback,가족 클라이밍 체험,체육,동대문구,동대문구 주민문화센터,서울특별시 동대문구 샘플로 130,37.5643027813703,127.03759068982008,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-04,2026-05-11,13:00-15:00,0,무료,실내,예약마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0031,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0031,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0031,19,예약 마감,예약 마감,True
SAMPLE-0032,서울문화포털,sample_fallback,가족 책놀이 시간,독서,중랑구,중랑구 생활문화센터,서울특별시 중랑구 샘플로 131,37.60727651839063,127.09601733398816,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-03,2026-05-03,14:00-16:00,0,무료,실외,확인 필요,unknown,확인 필요,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0032,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0032,18,확인 필요,확인 필요,False
SAMPLE-0033,서울형 키즈카페,sample_fallback,로봇과 코딩 체험,과학,성북구,성북구 서울형 키즈카페,서울특별시 성북구 샘플로 132,37.59366735947876,127.0214600834112,8,12,8-12세,8-12세 어린이 및 보호자,2026-05-05,2026-05-05,오전,0,무료,혼합,접수중,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0033,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0033,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0033,19,지금 신청 가능,지금 신청 가능,True
SAMPLE-0034,구립도서관,sample_fallback,우리동네 색채 아틀리에,미술,강북구,강북구 구립도서관,서울특별시 강북구 샘플로 133,37.63750764956651,127.02292588924401,10,12,10-12세,10-12세 어린이 및 보호자,2026-05-07,2026-05-07,오후,3000,저비용,실내,예약가능,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0034,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0034,19,지금 신청 가능,지금 신청 가능,False
SAMPLE-0035,박물관·미술관,sample_fallback,어린이 박물관 탐험,역사,도봉구,도봉구 어린이박물관,서울특별시 도봉구 샘플로 134,37.67394785528754,127.04595217405071,4,12,4-12세,4-12세 어린이 및 보호자,2026-05-09,2026-05-09,상시,12000,유료,실외,상시이용,always_available,상시/현장 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0035,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0035,19,상시/현장 가능,상시/현장 가능,False
SAMPLE-0036,공공서비스예약,sample_fallback,가족 곤충 관찰교실,자연,노원구,노원구 주민문화센터,서울특별시 노원구 샘플로 135,37.646545882059975,127.05000027671598,4,6,4-6세,4-6세 어린이 및 보호자,2026-04-26,2026-04-26,10:00-11:30,0,무료,혼합,마감임박,closing_soon,마감 임박,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0036,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0036,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0036,17,마감 임박,마감 임박,True
SAMPLE-0037,서울문화포털,sample_fallback,무대 뒤 예술 체험,공연,은평구,은평구 가족문화센터,서울특별시 은평구 샘플로 136,37.597183286283986,126.93208296446433,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-13,2026-05-20,10:00-12:00,0,무료,실내,접수예정,soon_open,접수 예정,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0037,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0037,20,접수 예정,접수 예정,False
SAMPLE-0038,서울형 키즈카페,sample_fallback,가족 보드게임 체험,놀이,서대문구,서대문구 아이맘센터,서울특별시 서대문구 샘플로 137,37.57995455441642,126.94094291212441,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-20,2026-05-20,13:00-15:00,0,무료,실외,접수마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0038,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0038,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0038,21,예약 마감,예약 마감,True
SAMPLE-0039,구립도서관,sample_fallback,어린이 생활체육 교실,체육,마포구,마포구 작은도서관,서울특별시 마포구 샘플로 138,37.56373648412198,126.90285123814645,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-27,2026-05-27,14:00-16:00,3000,저비용,혼합,예약마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0039,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0039,22,예약 마감,예약 마감,False
SAMPLE-0040,박물관·미술관,sample_fallback,어린이 작가와의 만남,독서,양천구,양천구 어린이박물관,서울특별시 양천구 샘플로 139,37.520753542363806,126.86464392076168,8,12,8-12세,8-12세 어린이 및 보호자,2026-06-03,2026-06-03,오전,12000,유료,실내,확인 필요,unknown,확인 필요,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0040,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0040,23,확인 필요,확인 필요,False
SAMPLE-0041,공공서비스예약,sample_fallback,별빛 천문 관찰교실,과학,강서구,강서구 공공서비스센터,서울특별시 강서구 샘플로 140,37.55364065142534,126.8455284443536,10,12,10-12세,10-12세 어린이 및 보호자,2026-06-15,2026-06-15,오후,0,무료,실외,접수중,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0041,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0041,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0041,25,지금 신청 가능,지금 신청 가능,True
SAMPLE-0042,서울문화포털,sample_fallback,가족 미술 워크숍,미술,구로구,구로구 생활문화센터,서울특별시 구로구 샘플로 141,37.49332167692061,126.88520957263601,4,12,4-12세,4-12세 어린이 및 보호자,2026-07-12,2026-07-12,상시,0,무료,혼합,예약가능,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0042,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0042,28,지금 신청 가능,지금 신청 가능,False
SAMPLE-0043,서울형 키즈카페,sample_fallback,역사문화 탐방 프로그램,역사,금천구,금천구 아이맘센터,서울특별시 금천구 샘플로 142,37.44972496212646,126.89842183488472,4,6,4-6세,4-6세 어린이 및 보호자,2026-05-01,2026-05-08,10:00-11:30,0,무료,실내,상시이용,always_available,상시/현장 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0043,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0043,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0043,18,상시/현장 가능,상시/현장 가능,True
